id,run_id,input_video,bitrate,speed,t_received,t_assigned,t_dwnld_start,t_tc_start,t_upld_start,t_completed,name,node,t_diff_wait,t_diff_wait_assigned,t_diff_dwnld,t_diff_tc,t_diff_upld,load1_min,load1_avg,load1_max,used_mem_min,used_mem_avg,used_mem_max
9e9036c3358d43a1b8a765f4bbe405df,c1f76b4b0e1c49a296d74c13449dea9e,vid-03.mp4,500,ultrafast,2024-12-15 23:15:27.633835,2024-12-15 23:15:28.594455,2024-12-15 23:15:28.606017,2024-12-15 23:15:29.238713,2024-12-15 23:17:06.229855,2024-12-15 23:17:06.339672,tc-pod-4,k8s-worker-3,0 days 00:00:00.960620,0 days 00:00:00.011562,0 days 00:00:00.632696,0 days 00:01:36.991142,0 days 00:00:00.109817,3.72,7.43,10.66,0.93,3.05,3.6
00eafe31b1c844ac957f08bdb0915858,c1f76b4b0e1c49a296d74c13449dea9e,vid-04.mp4,500,ultrafast,2024-12-15 23:15:28.135443,2024-12-15 23:15:29.009089,2024-12-15 23:15:29.019816,2024-12-15 23:15:29.189145,2024-12-15 23:16:10.559234,2024-12-15 23:16:10.629719,tc-pod-5,k8s-worker-1,0 days 00:00:00.873646,0 days 00:00:00.010727,0 days 00:00:00.169329,0 days 00:00:41.370089,0 days 00:00:00.070485,4.61,6.38,8.16,1.09,2.37,3.22
546d089457b248cab9b15c044a8dc664,c1f76b4b0e1c49a296d74c13449dea9e,vid-05.mp4,500,ultrafast,2024-12-15 23:15:28.637369,2024-12-15 23:15:29.038965,2024-12-15 23:15:29.049674,2024-12-15 23:15:30.380339,2024-12-15 23:17:06.293279,2024-12-15 23:17:06.405613,tc-pod-6,k8s-worker-3,0 days 00:00:00.401596,0 days 00:00:00.010709,0 days 00:00:01.330665,0 days 00:01:35.912940,0 days 00:00:00.112334,3.72,7.43,10.66,0.93,3.29,3.6
b8ab365e0118439e845b1b5ead2fbb75,c1f76b4b0e1c49a296d74c13449dea9e,vid-06.mp4,500,ultrafast,2024-12-15 23:15:29.135883,2024-12-15 23:15:29.169719,2024-12-15 23:15:29.179676,2024-12-15 23:15:30.579171,2024-12-15 23:16:59.964892,2024-12-15 23:17:00.085509,tc-pod-7,k8s-worker-2,0 days 00:00:00.033836,0 days 00:00:00.009957,0 days 00:00:01.399495,0 days 00:01:29.385721,0 days 00:00:00.120617,4.43,7.48,9.52,1.06,2.23,3.46
b6f66a052cef48c1a47eacf04a1cacd8,c1f76b4b0e1c49a296d74c13449dea9e,vid-07.mp4,500,ultrafast,2024-12-15 23:15:29.638338,2024-12-15 23:15:30.121447,2024-12-15 23:15:30.136773,2024-12-15 23:15:30.364494,2024-12-15 23:16:12.304536,2024-12-15 23:16:12.396865,tc-pod-8,k8s-worker-1,0 days 00:00:00.483109,0 days 00:00:00.015326,0 days 00:00:00.227721,0 days 00:00:41.940042,0 days 00:00:00.092329,4.61,6.38,8.16,1.09,2.69,3.22
85b53c7efdeb4eb1b18a45a34e97d5f0,c1f76b4b0e1c49a296d74c13449dea9e,vid-08.mp4,500,ultrafast,2024-12-15 23:15:30.175709,2024-12-15 23:15:57.410386,2024-12-15 23:15:57.421275,2024-12-15 23:15:57.780035,2024-12-15 23:16:27.749150,2024-12-15 23:16:27.847357,tc-pod-3,k8s-worker-2,0 days 00:00:27.234677,0 days 00:00:00.010889,0 days 00:00:00.358760,0 days 00:00:29.969115,0 days 00:00:00.098207,6.35,6.88,7.42,2.54,2.54,2.56
84bf3c3195204b2da600a8a5748ae9d0,c1f76b4b0e1c49a296d74c13449dea9e,vid-09.mp4,500,ultrafast,2024-12-15 23:15:30.648535,2024-12-15 23:16:10.655547,2024-12-15 23:16:10.669864,2024-12-15 23:16:10.904359,2024-12-15 23:18:33.284612,2024-12-15 23:18:33.378172,tc-pod-5,k8s-worker-1,0 days 00:00:40.007012,0 days 00:00:00.014317,0 days 00:00:00.234495,0 days 00:02:22.380253,0 days 00:00:00.093560,10.48,15.11,18.24,3.52,4.41,5.13
01b449b224414a35aa66b981432d9986,c1f76b4b0e1c49a296d74c13449dea9e,vid-10.mp4,500,ultrafast,2024-12-15 23:15:31.135513,2024-12-15 23:16:12.426756,2024-12-15 23:16:12.437802,2024-12-15 23:16:12.585561,2024-12-15 23:17:00.178965,2024-12-15 23:17:00.257776,tc-pod-8,k8s-worker-1,0 days 00:00:41.291243,0 days 00:00:00.011046,0 days 00:00:00.147759,0 days 00:00:47.593404,0 days 00:00:00.078811,10.48,12.42,14.47,3.52,4.04,4.19
5ba46f94209d4925aac432839fc7be36,c1f76b4b0e1c49a296d74c13449dea9e,vid-11.mp4,500,ultrafast,2024-12-15 23:15:31.636679,2024-12-15 23:16:27.883197,2024-12-15 23:16:27.893401,2024-12-15 23:16:28.890583,2024-12-15 23:18:03.397161,2024-12-15 23:18:03.527868,tc-pod-3,k8s-worker-2,0 days 00:00:56.246518,0 days 00:00:00.010204,0 days 00:00:00.997182,0 days 00:01:34.506578,0 days 00:00:00.130707,8.16,10.02,12.01,2.18,2.75,3.48
c5f1edd91daa43c78e8e812912803fc2,c1f76b4b0e1c49a296d74c13449dea9e,vid-12.mp4,500,ultrafast,2024-12-15 23:15:32.138332,2024-12-15 23:17:00.115965,2024-12-15 23:17:00.127006,2024-12-15 23:17:00.477308,2024-12-15 23:17:29.949164,2024-12-15 23:17:30.042666,tc-pod-7,k8s-worker-2,0 days 00:01:27.977633,0 days 00:00:00.011041,0 days 00:00:00.350302,0 days 00:00:29.471856,0 days 00:00:00.093502,9.87,10.24,10.62,2.55,3.17,3.48
b91565c8bd864200a64d736e2d24c6da,c1f76b4b0e1c49a296d74c13449dea9e,vid-13.mp4,500,ultrafast,2024-12-15 23:15:32.635069,2024-12-15 23:17:00.283445,2024-12-15 23:17:00.294804,2024-12-15 23:17:00.544582,2024-12-15 23:19:11.063229,2024-12-15 23:19:11.228350,tc-pod-8,k8s-worker-1,0 days 00:01:27.648376,0 days 00:00:00.011359,0 days 00:00:00.249778,0 days 00:02:10.518647,0 days 00:00:00.165121,13.02,16.39,18.24,2.56,4.11,5.13
b7e3922b2bba455499d247fc782aa0bc,c1f76b4b0e1c49a296d74c13449dea9e,vid-14.mp4,500,ultrafast,2024-12-15 23:15:33.135012,2024-12-15 23:17:06.367507,2024-12-15 23:17:06.377878,2024-12-15 23:17:07.244717,2024-12-15 23:17:37.323409,2024-12-15 23:17:37.422104,tc-pod-4,k8s-worker-3,0 days 00:01:33.232495,0 days 00:00:00.010371,0 days 00:00:00.866839,0 days 00:00:30.078692,0 days 00:00:00.098695,11.24,11.41,11.57,2.61,2.96,3.6
fa7db2186eb14a65942871d8a3783589,c1f76b4b0e1c49a296d74c13449dea9e,vid-15.mp4,500,ultrafast,2024-12-15 23:15:33.634887,2024-12-15 23:17:06.431407,2024-12-15 23:17:06.445598,2024-12-15 23:17:08.032237,2024-12-15 23:18:45.853514,2024-12-15 23:18:45.991906,tc-pod-6,k8s-worker-3,0 days 00:01:32.796520,0 days 00:00:00.014191,0 days 00:00:01.586639,0 days 00:01:37.821277,0 days 00:00:00.138392,10.98,11.35,11.72,2.61,3.28,3.6
720f3b43c775412c81f43e03d5d33241,c1f76b4b0e1c49a296d74c13449dea9e,vid-16.mp4,500,ultrafast,2024-12-15 23:15:34.133994,2024-12-15 23:17:30.067819,2024-12-15 23:17:30.082208,2024-12-15 23:17:30.419596,2024-12-15 23:18:01.429313,2024-12-15 23:18:01.532918,tc-pod-7,k8s-worker-2,0 days 00:01:55.933825,0 days 00:00:00.014389,0 days 00:00:00.337388,0 days 00:00:31.009717,0 days 00:00:00.103605,10.97,11.49,12.01,2.55,2.56,2.56
bfec1fc425e449c096a6576e94302d57,c1f76b4b0e1c49a296d74c13449dea9e,vid-17.mp4,500,ultrafast,2024-12-15 23:15:34.630818,2024-12-15 23:17:37.447468,2024-12-15 23:17:37.457124,2024-12-15 23:17:38.083900,2024-12-15 23:19:13.046294,2024-12-15 23:19:13.148718,tc-pod-4,k8s-worker-3,0 days 00:02:02.816650,0 days 00:00:00.009656,0 days 00:00:00.626776,0 days 00:01:34.962394,0 days 00:00:00.102424,9.99,11.11,11.72,2.27,3.21,3.58
2759c2987c90412bbc8dd95f2a5e1e50,c1f76b4b0e1c49a296d74c13449dea9e,vid-18.mp4,500,ultrafast,2024-12-15 23:15:35.135485,2024-12-15 23:17:49.472423,2024-12-15 23:17:49.488397,2024-12-15 23:17:49.683049,2024-12-15 23:18:37.656604,2024-12-15 23:18:37.733004,tc-pod-1,k8s-worker-1,0 days 00:02:14.336938,0 days 00:00:00.015974,0 days 00:00:00.194652,0 days 00:00:47.973555,0 days 00:00:00.076400,16.86,17.59,18.24,4.21,4.4,5.13
e25989f0045b47caa5d2057ba12e5ec2,c1f76b4b0e1c49a296d74c13449dea9e,vid-19.mp4,500,ultrafast,2024-12-15 23:15:35.635866,2024-12-15 23:18:01.557270,2024-12-15 23:18:01.570341,2024-12-15 23:18:02.539673,2024-12-15 23:19:44.429382,2024-12-15 23:19:44.568235,tc-pod-7,k8s-worker-2,0 days 00:02:25.921404,0 days 00:00:00.013071,0 days 00:00:00.969332,0 days 00:01:41.889709,0 days 00:00:00.138853,6.07,8.67,10.77,2.13,2.2,2.56
e9ab2c389f4645d69140c42a06e94233,c1f76b4b0e1c49a296d74c13449dea9e,vid-20.mp4,500,ultrafast,2024-12-15 23:15:36.135937,2024-12-15 23:18:03.559560,2024-12-15 23:18:03.571253,2024-12-15 23:18:03.883505,2024-12-15 23:18:08.868802,2024-12-15 23:18:08.910781,tc-pod-3,k8s-worker-2,0 days 00:02:27.423623,0 days 00:00:00.011693,0 days 00:00:00.312252,0 days 00:00:04.985297,0 days 00:00:00.041979,,,,,,
